-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 12/31/2024 in LST
Location: latitude  -9.505   longitude -77.49 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3947.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W m-2) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (W m-2) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
QV2M                  MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,WS2M,ALLSKY_SFC_LW_DWN,T2M_MAX,CLRSKY_SFC_SW_DWN,CLOUD_AMT,QV2M,RH2M,T2M_MIN,T2MDEW,TS,T2M,ALLSKY_SFC_SW_DWN,PRECTOTCORR
2012,7,17,1.85,258.28,16.7,269.4,19.91,6.02,64.09,0.76,-0.05,10.12,7.74,244.24,0.73
2012,7,18,1.86,263.3,17.19,268.89,22.09,5.4,57.9,0.8,-1.65,10.93,7.88,232.45,0.14
2012,7,19,2.45,230.13,15.86,286.23,11.07,3.28,48.64,-3.45,-8.38,7.57,5.03,278.4,0.48
2012,7,20,1.63,231.59,16.63,285.82,9.15,1.92,29.18,-4.78,-15.37,6.87,4.8,274.66,0.11
2012,7,21,1.44,228.13,18.26,286.19,10.43,1.97,27.53,-3.94,-16.28,7.78,6.11,275.58,0.0
2012,7,22,2.58,235.15,16.42,277.83,10.93,2.97,43.15,-2.87,-10.14,7.93,5.61,267.13,0.0
2012,7,23,1.86,252.54,16.09,277.62,15.47,4.7,55.09,-1.92,-3.37,9.18,6.37,253.33,0.0
2012,7,24,2.03,251.13,17.19,279.32,13.47,4.46,53.56,-1.6,-4.09,9.82,6.92,266.47,0.0
2012,7,25,3.01,254.16,16.08,280.85,19.18,4.35,53.81,-1.54,-4.46,8.66,6.28,253.11,0.0
2012,7,26,2.15,267.64,16.08,281.9,23.65,5.34,60.73,-1.05,-1.76,9.49,6.99,233.82,0.2
2012,7,27,2.1,276.14,15.73,273.73,21.79,6.08,66.25,0.39,0.1,9.51,7.39,207.02,0.02
2012,7,28,1.67,271.53,17.13,277.45,28.19,5.67,60.76,-0.13,-0.91,10.98,7.95,212.78,0.0
2012,7,29,1.65,279.72,16.56,276.95,34.48,6.52,65.58,2.25,1.05,11.08,8.29,222.88,0.0
2012,7,30,1.74,265.96,17.09,280.9,25.89,5.48,57.38,1.69,-1.5,11.36,8.42,235.7,0.0
2012,7,31,1.97,279.26,17.65,279.3,50.57,5.82,62.93,0.45,-0.71,10.96,7.97,218.26,0.0
2012,8,1,1.54,277.9,17.84,274.7,38.1,5.49,55.64,1.33,-1.4,12.24,8.81,210.89,0.0
2012,8,2,1.56,257.21,18.53,285.24,16.41,4.89,54.27,-0.76,-3.03,11.09,8.22,256.2,0.0
2012,8,3,1.75,260.55,18.24,289.16,17.0,4.34,50.51,-1.37,-4.76,10.28,7.82,267.64,0.0
2012,8,4,2.8,250.69,18.65,289.9,19.13,4.59,56.11,-1.13,-4.06,10.31,7.57,273.59,0.0
2012,8,5,3.62,261.9,17.01,289.06,24.72,3.96,49.44,-2.46,-5.82,9.0,6.46,262.62,0.0
2012,8,6,3.62,243.36,17.51,295.89,17.43,4.79,56.93,-1.06,-3.34,9.86,7.15,283.64,0.0
2012,8,7,4.59,234.43,17.6,300.61,15.4,3.39,46.33,-2.02,-8.41,8.97,6.61,286.51,0.0
2012,8,8,5.28,226.65,16.43,304.34,11.81,2.8,40.69,-2.91,-10.61,7.67,5.66,291.66,0.0
2012,8,9,4.14,236.65,16.15,298.77,12.69,3.82,50.53,-2.8,-6.24,8.41,5.85,282.93,0.0
2012,8,10,1.94,236.07,17.41,295.26,9.83,3.43,43.87,-3.21,-7.77,9.86,6.68,278.29,0.0
2012,8,11,1.89,234.83,19.21,292.02,11.46,3.95,46.72,-2.2,-6.2,10.61,8.28,271.39,0.0
2012,8,12,1.58,251.63,18.11,276.45,14.39,5.78,59.36,0.34,-0.69,11.39,8.66,257.51,0.0
2012,8,13,1.79,268.81,15.77,261.63,31.2,6.05,60.81,3.08,0.0,11.05,8.21,230.86,0.1
2012,8,14,1.99,286.22,16.85,282.49,41.41,6.18,61.26,1.97,0.32,11.83,8.44,227.0,0.03
2012,8,15,1.14,263.1,17.89,285.42,17.58,5.97,56.17,4.48,-0.3,13.21,9.55,257.71,0.01
2012,8,16,1.59,290.75,16.55,285.09,47.57,5.93,62.95,1.36,-0.21,10.35,7.27,195.21,0.0
2012,8,17,1.6,279.54,18.15,293.15,40.09,4.79,51.35,-0.2,-3.24,11.31,8.03,253.36,0.0
2012,8,18,2.1,298.41,15.61,291.59,53.86,6.09,63.55,2.77,0.07,11.19,7.72,196.34,0.0
2012,8,19,1.99,309.01,15.22,294.88,59.46,6.23,64.85,2.76,0.43,10.95,7.63,173.68,0.0
2012,8,20,1.79,269.36,17.22,298.2,28.9,6.14,59.29,3.39,0.17,12.8,9.16,249.4,0.0
2012,8,21,1.24,279.44,17.61,291.61,25.19,5.98,58.39,3.19,-0.22,12.66,9.09,240.51,0.0
2012,8,22,1.39,278.17,16.83,292.1,36.26,6.4,61.67,3.14,0.77,12.25,8.99,228.91,0.07
2012,8,23,1.85,285.37,17.23,284.07,35.26,6.59,64.23,2.13,1.19,11.89,8.75,233.67,0.02
2012,8,24,2.01,293.94,17.86,283.05,47.5,6.8,61.36,3.95,1.55,13.48,9.96,216.09,0.0
2012,8,25,2.02,307.45,16.24,290.3,67.95,6.47,60.2,3.94,0.9,12.58,9.25,181.52,1.47
2012,8,26,2.61,283.63,15.88,282.12,46.41,5.7,57.72,1.87,-0.82,11.27,8.35,226.11,0.26
2012,8,27,2.51,269.12,17.36,277.44,36.74,5.36,54.61,2.48,-1.72,12.55,8.59,243.84,0.08
2012,8,28,3.38,258.34,17.22,295.07,23.06,4.76,55.54,-0.21,-3.28,10.81,7.12,268.9,0.02
2012,8,29,2.52,248.89,16.98,302.16,12.72,4.51,55.88,-2.23,-4.04,10.49,6.68,276.1,0.0
2012,8,30,2.17,272.02,16.64,296.18,27.38,4.88,56.32,-1.1,-2.87,10.96,7.06,234.1,0.0
2012,8,31,2.85,248.52,17.43,294.69,13.61,4.4,52.5,-1.06,-4.35,10.83,7.23,272.37,0.0
2012,9,1,2.43,263.71,16.84,284.25,21.82,5.06,57.45,-1.48,-2.38,11.12,7.23,241.81,0.0
2012,9,2,2.16,265.62,16.85,282.64,20.23,5.35,58.86,-0.99,-1.65,11.41,7.58,215.51,0.01
2012,9,3,2.64,283.11,16.23,270.24,28.48,5.88,61.25,1.16,-0.32,11.41,7.96,219.49,0.0
2012,9,4,2.03,294.43,16.6,281.79,36.21,5.75,59.08,0.92,-0.62,11.77,7.96,176.6,0.19
2012,9,5,3.12,257.5,17.89,302.42,16.61,5.14,54.63,0.52,-2.24,12.26,8.36,270.12,0.03
2012,9,6,3.29,269.05,17.52,301.14,24.71,5.38,58.57,0.71,-1.76,11.52,8.16,260.67,0.0
2012,9,7,2.13,265.58,18.65,313.1,24.05,5.16,55.11,-0.41,-2.35,12.83,8.68,278.61,0.0
2012,9,8,2.1,278.59,18.38,315.52,29.49,5.4,54.2,0.59,-1.75,13.57,9.28,263.45,0.0
2012,9,9,2.86,294.24,17.27,311.05,34.01,6.07,57.01,2.91,0.03,13.3,9.37,233.93,0.0
2012,9,10,2.63,301.15,17.11,311.96,38.87,5.88,59.05,1.25,-0.32,12.43,8.39,189.45,0.0
2012,9,11,2.06,255.73,18.0,320.52,17.61,5.36,55.4,0.86,-1.71,13.0,8.65,287.73,0.0
2012,9,12,2.31,255.44,18.4,314.96,13.41,4.62,51.81,-1.08,-4.16,12.67,8.38,300.1,0.0
2012,9,13,2.59,314.34,17.29,277.28,60.08,5.67,56.66,1.62,-0.95,13.17,8.92,148.31,0.0
2012,9,14,3.22,299.48,16.13,288.75,53.13,5.37,54.89,1.62,-1.53,12.24,8.01,189.87,0.0
2012,9,15,2.01,287.1,16.67,316.17,34.51,6.17,60.21,2.48,0.3,13.0,8.84,238.17,0.0
2012,9,16,1.65,284.1,16.28,323.35,38.51,6.15,60.12,2.07,0.23,12.63,8.68,239.32,0.0
2012,9,17,1.59,296.41,18.63,321.51,56.35,5.71,52.94,3.65,-0.84,14.18,9.87,216.46,0.0
2012,9,18,1.3,289.72,19.04,313.44,49.02,5.9,54.45,2.51,-0.38,14.17,9.98,211.45,0.0
2012,9,19,1.39,274.43,19.86,314.07,36.74,6.32,56.39,3.36,0.5,14.61,10.68,280.52,0.0
2012,9,20,1.24,293.94,18.67,317.19,48.34,6.26,55.74,3.5,0.45,14.09,10.09,217.67,0.0
2012,9,21,1.2,288.76,18.49,324.0,37.74,6.48,56.2,4.26,0.86,14.47,10.47,215.29,4.04
2012,9,22,1.74,297.21,18.87,322.94,41.16,6.52,56.38,5.24,0.86,15.48,10.77,221.4,1.68
2012,9,23,1.91,308.17,17.83,314.52,69.28,6.57,63.44,3.33,1.18,13.04,8.75,202.8,0.81
2012,9,24,1.55,294.83,16.14,306.11,61.15,6.06,59.41,2.31,0.06,12.65,8.45,212.21,0.26
2012,9,25,1.15,304.16,16.94,321.57,62.7,6.3,58.73,2.79,0.59,13.3,9.11,203.15,0.74
2012,9,26,2.54,303.77,16.98,325.13,74.86,6.54,64.81,3.29,1.11,12.04,8.27,232.51,0.35
2012,9,27,1.61,320.97,16.38,308.61,93.33,6.02,58.45,2.25,-0.01,12.15,8.44,176.9,0.0
2012,9,28,2.24,307.24,16.62,328.74,78.82,6.25,61.58,3.26,0.48,12.45,8.29,203.43,0.01
2012,9,29,2.76,302.29,15.74,335.82,56.67,6.13,61.49,2.23,0.25,11.95,8.03,244.11,0.0
2012,9,30,1.96,285.28,19.16,340.66,38.19,5.86,57.91,0.57,-0.57,13.53,9.1,260.52,0.0
2012,10,1,2.12,289.79,16.52,338.09,34.1,5.91,53.87,4.59,-0.53,12.7,9.27,238.37,0.0
2012,10,2,1.52,272.84,20.43,343.03,25.41,3.86,36.42,0.5,-6.35,13.12,10.22,277.64,0.0
2012,10,3,1.73,290.98,18.07,338.84,37.23,5.15,45.84,4.26,-2.31,12.16,9.79,249.15,0.0
2012,10,4,1.73,306.74,19.06,335.08,49.82,5.51,51.55,1.45,-1.43,12.63,9.17,226.34,0.0
2012,10,5,1.85,307.31,16.16,338.79,59.72,5.05,46.23,2.61,-2.55,11.25,8.67,235.54,1.05
2012,10,6,2.13,297.3,19.14,332.91,49.61,3.13,26.73,3.74,-9.13,11.7,9.66,266.57,0.47
2012,10,7,1.66,300.26,18.4,326.19,90.17,4.75,41.5,3.98,-3.73,13.03,9.6,250.33,0.0
2012,10,8,1.93,323.77,16.27,319.53,85.83,5.93,60.2,2.54,-0.25,11.62,7.72,192.33,0.0
2012,10,9,1.82,309.58,16.15,328.78,78.54,5.38,55.5,2.31,-1.71,11.74,7.93,199.36,0.0
2012,10,10,1.84,307.14,17.89,328.82,70.74,5.82,59.12,1.08,-0.59,11.62,8.03,222.23,0.0
2012,10,11,2.1,304.86,18.58,333.12,59.19,5.65,54.26,1.37,-1.04,12.64,8.87,215.13,1.21
2012,10,12,1.61,305.02,18.43,334.43,88.82,5.7,58.72,2.06,-0.91,12.36,8.36,171.92,4.23
2012,10,13,2.14,301.18,17.3,336.13,50.32,6.71,63.35,2.49,1.47,12.66,8.94,248.48,0.25
2012,10,14,1.63,292.5,18.49,349.62,45.89,6.4,56.16,3.73,0.78,14.54,10.26,255.42,0.0
2012,10,15,1.55,287.73,19.13,341.67,40.45,6.0,53.42,2.54,-0.12,14.81,10.27,274.27,0.0
2012,10,16,1.07,293.62,17.75,334.77,95.01,6.72,57.24,3.57,1.42,14.71,10.41,235.84,1.75
2012,10,17,1.43,299.98,14.56,337.06,96.92,6.83,61.37,5.2,1.68,12.9,9.45,138.36,0.99
2012,10,18,1.52,302.92,15.91,329.14,97.17,6.37,59.06,3.79,0.75,12.45,8.87,153.94,0.77
2012,10,19,1.44,297.09,15.9,323.57,93.26,6.96,65.07,4.89,1.98,11.76,8.77,186.46,0.04
2012,10,20,1.44,303.94,16.69,325.96,92.98,6.92,63.09,3.9,1.87,13.21,9.45,195.61,0.16
2012,10,21,1.07,302.08,16.22,337.45,86.55,6.51,59.08,2.79,1.05,13.19,9.42,202.05,0.24
2012,10,22,1.4,307.33,19.81,339.2,79.31,6.09,55.08,1.74,0.01,14.41,10.36,220.22,0.04
2012,10,23,1.24,291.79,18.4,343.11,63.13,6.51,56.13,3.9,0.97,14.4,10.33,231.33,0.21
2012,10,24,1.41,305.96,16.88,329.95,85.34,6.85,61.97,3.72,1.72,13.92,9.56,206.15,0.84
2012,10,25,1.99,305.85,16.31,325.05,76.88,6.53,59.99,3.33,1.1,13.35,9.2,186.03,3.41
2012,10,26,1.17,315.67,16.07,331.67,75.74,6.79,62.2,3.23,1.64,13.3,9.22,178.91,0.18
2012,10,27,1.51,288.84,16.55,341.49,53.58,6.69,59.38,4.37,1.45,13.39,9.63,268.52,0.0
2012,10,28,1.99,310.06,18.22,342.23,77.72,6.56,63.81,3.72,1.12,12.75,8.64,230.98,2.56
2012,10,29,1.39,308.1,14.56,341.27,76.76,7.0,67.56,3.74,2.1,11.22,8.18,164.61,4.07
2012,10,30,1.45,305.14,15.49,347.24,57.63,6.89,67.98,1.89,1.86,11.53,8.07,210.07,0.36
2012,10,31,1.44,301.92,17.48,338.37,72.37,6.51,61.68,2.01,1.04,12.57,9.09,226.44,0.05
2012,11,1,1.71,309.7,17.39,346.89,75.18,6.64,65.65,1.83,1.31,11.9,8.3,189.78,0.0
2012,11,2,2.15,312.84,15.76,347.51,72.47,6.54,68.59,2.71,1.11,10.35,6.95,203.64,0.01
2012,11,3,2.25,301.58,14.09,337.28,91.4,6.64,70.11,2.13,1.28,9.53,6.74,199.19,6.62
2012,11,4,2.02,311.05,14.94,329.5,74.38,6.76,71.2,2.17,1.56,10.09,6.9,185.75,3.0
2012,11,5,2.03,316.18,15.58,338.34,81.17,6.67,66.9,2.57,1.36,10.8,7.63,167.19,0.0
2012,11,6,2.04,314.37,16.97,340.39,88.7,6.78,68.1,2.1,1.55,11.22,7.84,163.04,0.99
2012,11,7,2.5,318.12,16.89,336.5,76.07,6.71,67.2,2.29,1.43,11.57,7.88,151.57,0.29
2012,11,8,2.06,317.84,15.32,344.44,73.89,6.92,66.93,2.77,1.81,10.86,7.93,184.24,0.0
2012,11,9,1.75,297.01,18.01,351.2,53.32,6.71,61.34,2.17,1.34,12.26,9.35,210.75,0.0
2012,11,10,1.25,305.69,14.82,350.48,64.36,7.76,68.2,6.01,3.47,11.82,9.59,213.36,0.0
2012,11,11,1.18,298.02,17.74,349.12,54.89,7.12,61.4,4.99,2.21,13.88,10.49,210.05,0.0
2012,11,12,1.2,295.1,19.8,342.56,56.22,6.43,54.45,3.81,0.71,16.01,11.39,269.45,0.0
2012,11,13,1.63,314.77,18.43,345.21,72.6,7.15,59.18,5.21,2.34,14.72,10.72,192.33,0.0
2012,11,14,1.47,294.83,16.67,343.16,55.43,7.18,71.44,2.98,2.38,11.36,7.91,222.07,0.07
2012,11,15,1.01,304.56,15.51,348.01,84.69,7.01,65.83,4.06,2.07,11.65,8.68,169.54,0.21
2012,11,16,2.21,315.17,16.89,340.23,91.96,6.87,64.69,2.95,1.78,12.11,8.82,170.89,0.04
2012,11,17,1.42,301.58,15.82,347.63,77.72,6.5,59.5,2.68,0.88,12.2,8.88,214.68,0.0
2012,11,18,2.01,304.36,17.0,339.09,58.01,6.99,64.92,2.55,1.99,12.43,8.95,243.1,0.3
2012,11,19,1.45,309.78,14.29,347.28,76.5,7.01,68.43,2.97,2.09,11.73,7.99,190.11,0.3
2012,11,20,1.84,296.09,17.42,345.25,59.63,6.58,58.34,3.59,1.21,12.42,9.63,256.07,0.02
2012,11,21,2.22,296.86,18.59,340.75,61.97,5.97,54.11,3.05,-0.16,12.88,9.64,251.17,0.0
2012,11,22,1.4,290.05,19.32,346.91,60.85,6.42,55.18,2.16,0.74,14.13,10.46,271.86,0.0
2012,11,23,2.16,292.89,17.46,344.16,47.76,7.12,63.68,3.6,2.31,12.8,9.5,251.53,3.1
2012,11,24,1.84,308.17,19.0,341.75,82.79,6.07,57.57,2.81,0.04,12.69,9.2,195.74,0.49
2012,11,25,2.05,313.97,16.0,329.56,91.78,6.81,64.04,2.61,1.65,12.33,8.7,165.2,0.09
2012,11,26,1.47,307.24,16.35,339.78,81.52,7.4,64.81,4.32,2.86,13.28,9.79,175.34,0.03
2012,11,27,1.11,302.39,17.6,338.85,68.79,7.42,64.22,4.51,2.86,13.51,10.3,212.85,0.0
2012,11,28,2.32,308.29,17.29,342.91,78.19,6.58,59.14,4.34,1.05,12.18,9.29,198.08,0.0
2012,11,29,3.09,290.79,17.53,346.56,74.36,4.94,45.4,2.85,-2.8,11.87,9.01,248.75,0.76
2012,11,30,2.24,292.19,18.05,360.52,73.38,4.37,38.6,3.75,-4.69,11.97,9.93,264.51,0.01
2012,12,1,1.64,303.92,16.56,350.48,80.99,5.98,54.81,5.29,-0.31,12.29,9.2,204.43,0.0
2012,12,2,1.37,308.08,12.64,344.67,85.42,7.09,74.47,2.61,2.21,9.18,6.71,154.63,0.0
2012,12,3,1.65,304.41,16.66,347.57,84.6,7.14,74.33,2.53,2.32,10.82,7.42,166.35,0.0
2012,12,4,2.21,303.75,15.99,351.6,81.42,6.64,66.93,2.8,1.3,11.09,7.65,199.93,0.07
2012,12,5,2.77,301.45,16.9,348.08,83.49,4.86,49.93,2.2,-2.99,11.2,8.17,198.71,0.73
2012,12,6,2.22,295.62,18.12,345.48,67.74,5.02,43.66,4.27,-2.98,12.38,9.66,249.09,0.08
2012,12,7,2.07,302.1,18.06,342.24,92.16,5.98,54.18,3.34,-0.23,12.36,9.62,194.45,0.04
2012,12,8,1.83,298.4,18.01,347.55,60.14,6.6,56.37,3.93,1.09,13.33,10.11,264.02,0.04
2012,12,9,1.38,301.05,18.14,340.87,56.33,7.33,63.22,5.38,2.68,14.12,10.26,235.28,0.0
2012,12,10,1.2,306.59,18.95,335.72,88.43,7.21,61.32,5.07,2.44,14.44,10.56,205.18,0.18
2012,12,11,2.21,303.42,18.48,337.61,87.67,6.31,58.52,3.76,0.56,13.12,9.16,220.21,0.05
2012,12,12,2.42,289.31,18.23,340.59,80.29,5.65,51.23,3.35,-0.96,13.11,9.46,238.39,0.01
2012,12,13,3.15,305.55,16.06,339.23,94.32,5.29,51.65,2.9,-1.91,11.57,8.05,130.87,0.18
2012,12,14,2.89,292.18,16.51,344.56,59.98,6.68,63.81,2.78,1.38,12.12,8.52,237.09,0.0
2012,12,15,2.86,288.06,18.44,343.6,92.52,5.6,54.21,3.66,-1.14,12.35,9.17,241.47,1.5
2012,12,16,2.44,276.55,17.74,347.29,69.46,4.88,47.83,3.86,-3.27,11.05,8.88,241.98,1.08
2012,12,17,1.81,286.71,14.83,344.78,62.22,6.37,62.14,3.31,0.6,10.41,8.27,225.04,0.05
2012,12,18,1.98,315.35,15.74,337.05,78.37,6.37,62.11,2.48,0.73,11.86,8.31,188.06,0.0
2012,12,19,1.71,310.88,17.0,340.44,73.46,6.53,60.78,4.24,0.98,12.31,9.0,189.69,0.0
2012,12,20,1.75,311.78,16.34,326.78,80.02,7.04,69.09,2.79,2.11,11.16,8.14,147.55,2.66
2012,12,21,2.1,296.81,16.56,343.24,77.61,7.18,68.2,3.14,2.35,11.55,8.61,199.83,1.48
2012,12,22,2.04,305.03,15.15,348.92,83.98,6.82,66.08,2.83,1.7,11.26,8.22,191.27,0.43
2012,12,23,1.74,296.53,16.76,317.64,66.04,6.92,64.23,2.9,1.87,12.34,8.97,199.17,0.0
2012,12,24,1.77,302.85,18.06,335.14,84.67,6.87,67.77,2.27,1.75,12.13,8.41,196.92,0.42
2012,12,25,1.87,317.04,16.03,345.68,88.02,6.95,68.17,3.02,1.93,11.17,8.15,188.92,0.06
2012,12,26,2.11,310.16,14.95,342.71,87.89,6.71,66.53,2.34,1.43,11.03,7.71,205.39,0.01
2012,12,27,2.08,310.11,16.65,339.25,82.81,6.55,62.37,3.41,1.1,11.8,8.46,178.48,0.45
2012,12,28,2.0,307.18,17.96,332.81,77.52,6.13,59.83,2.79,0.12,12.34,8.51,186.06,0.96
2012,12,29,2.19,319.14,17.86,338.09,78.15,6.64,63.45,2.76,1.28,12.63,8.67,187.6,1.8
2012,12,30,1.59,321.46,14.84,345.12,80.24,6.58,66.68,2.33,1.18,11.05,7.63,180.13,0.35
2012,12,31,1.62,309.76,16.58,341.04,66.7,7.11,66.2,2.96,2.23,12.11,8.83,185.39,0.96
2013,1,1,1.49,302.17,18.43,351.76,59.43,7.44,66.17,3.07,2.87,14.03,10.02,244.37,0.04
2013,1,2,1.42,301.35,18.7,347.98,58.14,7.17,60.15,4.34,2.35,15.1,10.74,204.11,0.0
2013,1,3,1.49,309.79,18.22,339.77,57.61,7.31,62.61,3.74,2.61,14.57,10.4,185.4,1.41
2013,1,4,1.49,292.87,19.0,343.93,40.24,7.03,60.48,2.45,2.08,14.35,10.42,249.59,0.35
2013,1,5,1.59,300.09,17.71,324.62,39.65,7.78,64.1,5.37,3.54,14.46,10.89,234.17,1.75
2013,1,6,1.88,298.64,16.05,323.78,46.0,7.39,71.21,2.51,2.75,11.75,8.38,227.06,14.69
2013,1,7,2.03,303.44,17.97,324.76,49.34,6.91,61.99,2.42,1.78,13.29,9.76,244.5,2.09
2013,1,8,1.72,297.37,18.37,335.21,43.74,6.9,60.95,2.23,1.79,13.82,10.2,249.34,0.11
2013,1,9,1.69,306.91,19.5,330.49,50.73,7.15,61.18,2.91,2.31,14.81,10.83,259.86,0.01
2013,1,10,1.73,324.62,17.89,336.09,69.44,7.22,59.96,4.22,2.46,14.86,10.71,209.97,0.0
2013,1,11,1.76,312.43,19.61,330.96,73.92,7.15,64.63,3.91,2.29,14.0,9.77,226.71,0.0
2013,1,12,1.78,312.75,14.36,342.53,81.46,6.61,72.82,2.81,1.17,8.86,6.02,197.36,0.0
2013,1,13,1.9,299.35,16.68,349.78,61.68,7.0,66.85,2.4,1.96,11.89,8.45,238.92,0.0
2013,1,14,1.72,293.86,15.57,342.77,50.69,6.78,65.65,3.08,1.56,11.23,8.07,246.8,0.0
2013,1,15,1.67,300.31,13.51,344.28,45.12,6.73,68.28,2.8,1.44,10.19,7.16,244.15,0.0
2013,1,16,2.21,313.39,14.74,348.47,52.53,6.89,69.73,1.99,1.74,10.41,7.51,233.89,0.01
2013,1,17,2.07,317.05,16.79,341.41,81.06,6.41,68.7,1.76,0.8,10.89,7.05,171.2,1.03
2013,1,18,1.78,288.37,17.3,350.23,39.07,6.79,65.66,1.47,1.63,12.27,8.49,266.54,0.07
2013,1,19,1.91,290.35,18.78,347.43,31.93,6.77,62.28,1.86,1.52,13.36,9.29,268.38,0.0
2013,1,20,2.6,297.99,18.96,347.05,46.88,7.1,64.86,3.16,2.22,13.64,9.42,252.03,0.0
2013,1,21,2.87,308.15,18.4,327.26,56.12,6.74,62.74,2.78,1.5,12.71,8.96,228.27,0.0
2013,1,22,1.96,315.96,17.38,327.84,76.94,6.59,65.33,2.47,1.22,12.55,8.3,156.99,1.09
2013,1,23,2.19,320.95,14.18,340.53,94.41,6.69,67.89,2.51,1.46,10.57,7.51,128.04,1.11
2013,1,24,1.92,309.4,17.3,352.53,80.63,6.75,62.87,3.99,1.43,12.64,9.08,193.17,0.0
2013,1,25,1.8,295.65,19.12,355.16,51.0,7.01,65.69,2.5,2.0,12.61,9.49,262.55,0.0
2013,1,26,1.3,290.92,16.89,350.88,34.35,7.68,67.52,4.04,3.32,12.72,9.72,284.73,6.97
2013,1,27,1.61,301.29,17.8,343.34,59.41,7.68,69.33,3.12,3.36,13.31,9.48,267.64,1.69
2013,1,28,1.69,312.04,17.55,338.02,57.55,7.95,68.59,4.07,3.87,13.68,10.16,244.98,0.71
2013,1,29,1.85,316.06,18.22,339.76,69.45,7.49,65.97,4.43,3.01,13.75,9.83,205.85,0.05
2013,1,30,2.53,305.01,17.52,329.75,58.3,7.21,64.5,3.24,2.48,13.43,9.71,242.64,0.0
2013,1,31,2.55,306.41,17.98,329.29,57.37,7.27,66.01,4.1,2.55,12.93,9.19,216.7,0.0
2013,2,1,2.53,297.37,17.01,335.23,66.43,6.46,59.12,3.34,0.9,12.36,9.0,232.98,0.0
2013,2,2,1.53,289.39,19.56,325.78,65.63,6.16,53.4,4.9,0.1,13.35,10.5,259.65,0.0
2013,2,3,1.15,294.12,16.83,333.07,68.34,7.93,68.81,4.73,3.8,12.27,9.82,206.02,0.34
2013,2,4,1.78,308.12,17.38,336.82,92.15,7.22,68.65,2.62,2.44,11.74,8.56,185.15,0.77
2013,2,5,1.49,304.29,15.56,342.41,92.15,7.2,70.78,3.72,2.44,10.9,7.92,154.48,0.25
2013,2,6,2.19,301.92,16.57,339.96,74.57,6.87,67.45,3.02,1.72,11.33,7.89,161.03,0.51
2013,2,7,2.16,307.88,16.65,333.97,94.37,7.2,68.13,4.0,2.37,11.35,8.52,162.3,0.02
2013,2,8,2.6,305.91,15.12,332.69,97.72,7.51,73.31,3.84,2.97,10.85,8.01,124.48,0.05
2013,2,9,3.24,299.01,15.19,341.51,86.81,7.18,73.18,3.62,2.41,10.87,7.48,176.11,0.01
2013,2,10,2.53,299.17,15.7,344.28,89.89,6.67,71.68,1.08,1.34,10.28,6.77,172.13,2.7
2013,2,11,2.72,307.02,14.61,349.81,95.83,7.41,77.36,2.87,2.86,9.94,7.03,147.1,3.48
2013,2,12,2.78,308.33,15.14,350.15,89.45,7.08,72.68,2.4,2.16,10.66,7.43,170.85,0.17
2013,2,13,2.66,295.41,16.23,349.3,77.13,7.02,68.49,3.24,2.09,11.89,8.39,228.94,0.0
2013,2,14,1.86,299.56,15.52,341.22,81.09,7.03,71.64,2.39,2.1,11.06,7.68,164.95,3.97
2013,2,15,1.7,307.07,14.9,344.22,75.35,7.19,73.36,2.1,2.41,10.39,7.4,182.84,1.09
2013,2,16,1.5,296.51,17.04,319.25,48.32,7.2,66.21,3.1,2.42,12.73,9.34,206.4,0.04
2013,2,17,1.29,301.74,16.43,335.26,63.68,7.56,69.49,5.28,3.14,12.49,9.14,189.28,0.0
2013,2,18,1.32,299.59,16.77,347.03,55.56,7.39,68.43,3.2,2.77,12.41,9.19,203.32,0.0
2013,2,19,1.4,303.37,13.28,348.69,76.94,7.39,68.82,4.24,2.81,11.31,8.68,211.18,1.11
2013,2,20,1.38,303.76,18.16,343.03,74.99,7.33,65.82,3.75,2.62,12.82,9.7,186.0,0.16
2013,2,21,1.36,294.23,16.83,347.63,58.58,7.55,67.3,4.6,3.1,12.09,9.53,215.14,0.01
2013,2,22,1.0,304.02,13.84,336.0,84.54,7.69,72.15,5.08,3.4,10.9,8.45,168.0,2.97
2013,2,23,1.3,309.37,14.59,338.65,87.46,7.73,75.19,3.4,3.41,9.73,7.89,178.52,17.91
